asin,product_name,reviewerID,summary,reviewText,overall_ratings
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A1Z64RLLQYQ959,Great little radio,"I have used this radio for over a year, almost every morning for 30 minutes, and I have only replaced the batteries once.  Great sound, easy to use.  It is a Sony, what else do I say?",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A1PHNXJQYNX7BH,Meets all expectations,"Surprisingly long battery life. After doing the research, this Sony was the one to buy, and it didn't disappoint.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),ARWRBORADGA3G,Ryan's little quick review of the Sony ICF-S79V.,,5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A1T1YSCDW0PD25,Great shower radio,I've had this radio for months now and really like it. I like the digital tuning and timer function. The battery life is great. I am thinking of buying another one.,5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),AOVMTR7PA8XB9,Best shower radio ever,"I owned a Sharper Image shower radio (the kind with suction cups that sticks to the shower wall) for years until it died on me, and thought the poor sound quality is the price you pay for a waterproof radio.  I'm so sorry I didn't buy the Sony sooner!  The sound quality is tremendous.  It isn't waterproof but I keep it on a shelf in the shower and it withstands regular spraying with water with no problem.  I love the big preset selection (including local TV channels), the easy to use buttons and the timer that turns it off on its own.  Great machine.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),AKI2Y9IT0EMRR,A great shower radio,"I agree that this is the best shower radio. I have been through (3) other radios, all bad. This unit is true 100% digitial, great reception, good sound quality, and easy to use.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2A039TZMZHH9Y,not too bad,"it's one of the better shower radios for sure, but it still sounds like a shower radio.",4
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2Y23OZSZPO2D1,"Very Good Audio, But....","PROS: Good audio, easy to program, good features.CONS:However, the FCC will require broadcasters to switch to a digital format in February 2009.  At that time, the radio WILL NO LONGERr receive televison broadcast audio.  Therefore, a good percentage of the radio's value is gone!Nationwide, the FCC has reserved 10 weather channel frequencies available.  Usually all 10 can't be received.  This radio only has 5 channels for weather.  In my case, none of those 5 channels contains any weather signals.",3
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A1J07V3G9MK6KM,Works great,"Got this for my girlfriend and she loves it.  She's had it for a little over a year now, and it is working great.  I recommend this product to anyone looking for a good quality shower radio.  She keeps it outside the shower to help keep any water from ruining it.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2C4N3KROL6WA2,Excellent Shower Radio,"I recently purchased my second Sony ICF-S79V to replace the first one I purchased almost seven years ago!  That's right...  my first Sony ICF-S79V lasted almost seven years which is why I had no problem replacing it with the same model.  The reason why I had to replace the radio is because the plastic lining that covers the buttons on the top of the radio started to crack and water was entering into the radio causing it to not work from time to time.  The second reason is because after seven years it started to get discolored due to the humid / wet conditons.  I would totally recommend this product because it looks great, last a long time, gets great reception, a huge amount of digital presets and much more!",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A3JVD6IJPRCXT1,I like this radio,"I looked at several brands of AM FM TV Weather radios for use during severe weather when power might be out. I was searching for specific features:1. Battery power (for power outages)2. TV band (tornado tracking is sophisticated enough to get down to street-level tracking on TV. NWS hasn't caught up yet)3. Decent sound qualityThis radio met all my needs with the added bonus of being water-resistant. (I must admit I am baffled by the term as EVERYTHING is water-resistant to one degree or another.)Reception is good in all areas of my home (including those areas where we cower when tornados are lurking). The radio includes a wire antenna for FM reception which stows in the battery compartment.Sony recommends leaving the three ""C"" cells in the radio and changing them every year. This maintains the time and radio presets.Pros:  Good reception, solid design, handy controls, good sound.Cons:  Bigger than some.To avoid finding the radio with dead batteries (or worse, corrosion in the battery compartment), I set reminders in my Palm to change various batteries annually.",4
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),AC63G8TNC9UMO,The BEST in an evolutionary series,"I've bought Sony shower radios for 20 years - this is the third (and by far the best) model, and I've had at least one of all three models.  The digital tuning is essential - you never have to worry about finding or keeping your station.  I love the presets, and listening to 60 Minutes and similar TV shows is great.  The solid base means it's less likely to fall over, or off of things.  The radio is pretty tough - I've dropped it and had nothing happen, but once the AM antenna broke and that was that for talk radio.  And the batteries really do seem to last forever!  On the one I have now (five years old), the plastic waterproof top is cracking, and the FM antenna caught on something and pulled loose.  So, I'm buying another.  Don't EVER stop making this radio, Sony!",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A334X69Y2AJHJ6,Great for the bathroom,"I've had this radio for over 3 years now and the only problem is with the FM tuner (it died in less than one year).  It still works with AM, weather, and TV.  Since I use it for primarily AM, it's not a big deal.  Speaking of AM, this has absolutely the best AM reception of any radio I've had.One last comment: the batteries last quite a while.  I use it at least 20 - 30 mintues a day and have only replaced the batteries once in three years.If you're looking for a shower radio, this is it!",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),APNI0D19W2VQR,Great radio for the bathroom!,"No need in me going thru all of the features... you can see them in the product description.A few things that are important though before you purchase a radio for your bathroom.1. Make sure it has a digital tuner. You want to know you are on the right station and you don't want it to drift.2. Get one that has a large battery capacity.3. Ensure it has a power-off timer. You don't want to have to remember to shut it off when you leave the room.As far as reception - mine picks up great! (even without the antenna extension)This unit has all of these features, plus many more. I think you will be very pleased if you purchase this unit - I know I am!!",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A25SDTIJI2EFPG,"Basic, but does the job.","I have had this shower radio for several months.  I purchased a similar model for my parents several years ago.  I liked is so much, that I finally decided to purchase one for myself.  Not only can this shower radio withstand exposure to water, but the quality of the sound and reception is excellent for its size.  It is very intuitive to use.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2183499CPCTIA,can't live without it,"I'm on my second one - had my first one for a year before my sister swiped it and took it back to Alabama with her. I guess she must have liked it a lot too. After about a week without it I had to buy another.  I do not use it in the shower but I do keep it in the bathroom on top of the toilet tank.  Wow is it great.  One push on top and the radio is on. You don't even need to have your glasses on because the button is big.  Push another button and you set a timer for it to go off after 15 or 30 minutes so you don't have to remember to go back in and turn it off. I'm listening to the morning news while I brush my teeth and dry my hair and put makeup on, and I can put it on a classical music station for a soak in the tub after work.  It's not too big, the controls are simple and intuitive, and it looks nice. The battery lasted in the first one for the whole year before my sister took it - it's probably still running at her house on the same battery. I looked at a lot of radios before I found this one - I wanted waterproof, not too big, no cord - there just isn't anything close. Highly recommended if you'd like a radio in the bathroom.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A3TGD1UTG4V072,Well worth it,Picked this one up based on the reviews of this site.  Absolutely worth it.  Great sound and ease of use.,5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2T001N0QCRMZ1,A must if you like news radio in the morning,"I've always listened to news radio in the mornings and I like to take long showers. This is absolutely the way to go if you want to listen to radio in the shower. I've had it for over 2 years now and it has been through just 5 batteries. It comes with a bundled antennae which you can stick to the shower's wall and reception is amazing. Buttons are easy to operate and it can even tune into local TV stations so you get the audio. Sometimes I do have to crank up the volume to hear over the shower noise, but I never go more than half way up. This shower radio is excellent, get it now.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),ABVYGB2TKBO8F,Great radio - fills the promise,"I purchased this radio from Amazon in May of 2003. It's now January 2005 and the radio is still on the first set of batteries. I use it at least a 1/2 hour a day and on weekends as much as 3-4 hours per day. Fantastic. It shows no sign of wear even though it has spent hundreds of hours in the shower, and has even been in light rain beside our spa.It gets great reception (no TV signals in our town), is easy to use, and sounds great.I highly recommend this radio.UPDATE Oct 28, 2010After 7 1/2 years of daily use my Sony shower radio finally quit. As many others have reported the plastic on the top cracked, water got into the Off button area and the radio would no longer work. However I just ordered another one.This radio has some very good qualities.Pros:1) Clear and loud sound2) Battery life is so long it is ridiculous. I don't think I used more than three sets of batteries in 7 years, and I use the radio every day.3) Good reception.4) Ease of use. I really appreciate an AM/FM radio with station presets.5) It is waterproof enough that I take it in the shower every day. I don't leave it there though because I use it on the bathroom counter while I shave too. Perhaps mine lasted longer than many others because it isn't in the damp shower area 24/7.6) I like the top buttons. They are easy to hit with one hand. If the buttons were on the side or front it might require two hands. My radio is never mounted high so I don't have the issue others complain about where they can't see the buttons. Even if I did have it high it is easy to feel where the buttons are as they all have a raised bump.Cons:1) $49 is a very high price to pay for an AM/FM radio.2) It does seem Sony could do some research and improve the plastic top so it would last longer.I was pleased to see this radio is still available for sale. I looked at a few others but nothing matched, in my opinion, this one.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A1GIMMNRJM94RX,Outstanding Radio!,"The Sony ICF-S79V is a another good example of the old phrase ""you get what you pay for"". At $50 I was hesitant to purchase this radio but I'm delighted I did, it is worth every cent.1. Battery life is simply amazing, I listen to it for a minimum of 1-2 hours each and every day and I'm still on the first set of batteries after 5 months, I've even accidentally left it on for the entire day several times. Wow!2. Excellent reception for all bands; Am, Fm, Tv, and Weather.3. Simple, convenient buttons and operation. The o4. Peace of mind with water resistance, I've not placed it in the shower but do have it in the bathroom which often gets quite steamy.5. Excellent sound for the type of radio it is, clear and loud.6. Small footprint takes up little space.7. Like the wire antenna, didn't think I would at first. It is better than a hard antenna sticking up waiting to be bumped and/or broken.8. Timer and auto-off timer are quite nice also, even though I sometimes forget to use the auto-off timer.9. Digital tuning and display makes it simple to find the station you are looking for.10. The fit and finish is outstanding, the radio looks and feels very well constructed.Overall a worthy purchase.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2SKUS5ULRZ8ZA,"Good sound, easy to use",This is a nice little radio.  It has good sound quality & it's easy to tune and to set up the clock and the station presets.  The timer function is useful since it does run on batteries.  My only issue is that I wish an AC adapter was included so that I didn't always have to run it on batteries.,5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2WBT0TCU7YHW8,Best on the market,"By far the best waterproof multi-band radio on the market.  I am purchasing my second radio only because after nearly several years of abuse from twin teenagers, it finally is starting to wear out.  I will not be without one in my bathroom.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),AQPIILREUKLZM,Best. Shower Radio. Ever.,"This is a classic little gizmo. We've used one since the late '90s and, even though the OFF button has long since worn through, it still works like a charm.I've purchased others as gifts for bewildered friends and once they've spent a little time with it they love it.Target and other stores have stopped selling them as off-the-shelf retail, but I hope SONY continues to make this little C-battery shower radio and doesn't screw it up with any ""improvements.""",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A257GFB4MEE56X,No Longer Catches TV due to going digital.,"I have had one of these for about ten years and love it.  It lives in my shower.  The plastic on top has cracked over the years but it works fine.  i use it to listen to the local tv station news in the morning.  i just bought two more for my kids.***** Note- Since TV has gone digital, I can no longer catch the TV station in the morning.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2EPAYUAQ8P78W,"Very good sound, needs better shower mounting options...","This radio has been good - I have owned several Sony shower-type radios, and this unit's quality is among the best.  Very good sound, built very solidly, controls are easy to use and understand.  My only wish is that they had better mounting options - I have it hanging from a shower mirror now, there has got to be a better way to mount a radio, with a holster-type bracket or something...",4
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A1N3IS6ZQE7Y8L,It is worth the extra money,"Great reception, easy to use and good sound for a one speaker radio.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A1EA08F54PPH4O,Best Shower Radio,I have tried several waterproof radios and these Sony's are the only ones that work well. If the volume went a little louder I would have given it 5 stars.,4
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A1WFDJHDWDVGW8,Sound quality is pretty good and radio reception is very good,The sound quality is pretty good and the radio reception is very good.  Previous shower radios we had were far worse in both areas.  I especially like the programable buttons since we each like different stations.  Even though the screen fogs the LCD is still readbale.  The only reason I gave it 4 stars is because I think the price is a bit high for a shower radio.,4
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2T8BSIIGDZYJS,Great!,"A wonderful product. Well-built. Very clear reception. Easy set-up. The flat, broad bottom is a great feature as it prevents tipping it over when it is placed on a surface such as a sink.Be aware that the TV channel reception feature will cease in 2009 when all transmission goes digital. Until then, enjoy it!",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A11ED8O95W2103,Talk radio addicts delight!,"Now I don't have to miss ten or fifteen minutes of my favorite morning talk shows while I get ready for work.  I've got this little jewel sitting on the toilet tank where it can project sound into the entire bathroom!I love having the waterproof controls on the top and the station presets.  This radio also has very good reception, bringing in one of the weaker stations I like loud and clear.My one complaint is that it has two very little rubber pads on the bottom.  That means the designers thought of slide resistance (like when the radio sits on something made of porcelan) but they didn't do enough to prevent it.  This radio needs big high-traction rubber pads on the bottom, and then it would be perfect.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A1JFXOFDRZ9CFQ,A FABULOUS RADIO,"When home, I have the radio on a lot of the day, mainly talk radio.  I bought 2 of this radio in August 2000 (yes, three zeros) and they bit the dust in late 2007.  I got about 7 years of EXCELLENT performance from these radios.  I have 2 because one sits on bathroom sink and goes back & forth from bedroom to bathroom while getting dressed.  The other goes between kitchen and office constantly.  There's 5 presets for AM.  I wish there were more.  There's 10 presets for FM.  One used to be for Howard until he left (a huge Howard fan here who has not gone Sirius) and now I basically only use one for WCBS-FM (when they got smart and realized, in the immortal words of NY Daily News, that they didn't know jack), and the others go unused.  The TV channel part of this radio, I never use and couldn't comment.The radio is excellent.  The controls are responsive, the battery life is very decent, and most importantly, the reception is excellent.The reason my radios now need to be replaced (I just ordered one from Amazon and will try the Sangean for the second) is that the top of the radio is covered in plastic.  After 7 years of pressing the on/off button I'm sure thousands of times, the plastic over the on/off button ate through.  The on/off button needs that plastic over it to work!!  The damn thing won't turn on/off now!!  I tried turning the volume down to zero to ""turn it off"" but the batteries do wear out and it's annoying.So I figure that 7 years of constant usage is pretty good and I am not complaining and have even come back for more!In spite of the 7-year life, I still give this radio the highest rating.  Fair is fair, right?  Can't complain about 7 years of perfect performance, can we?  I say no.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),ACB499ZP5KZPZ,Great Shower Radio,"This is without a double the 'best' shower radio I have ever owned.  The reception is crisp and clear and I love the pre-programmable stations.  It is also a very attractive radio and so when not in the shower with me, it looks nice sitting on my bathroom counter.  It's very user friendly; no complicated directions.  Perfect for us 50+ technically challenged.  I would definitely recommend this product to everyone.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A3JUAIWL571I2R,Great Shower Radio,"The only reason this doesn't get a 5 is because it isn't very loud.  I honestly didn't expect it to be, especially with a single speaker.Everything else works as advertised.  I can get TV/AM/FM/Weather stations well.  The old Curtis shower radio I had was very spotty.  Digital tuning is awesome.  The old one was analog and a real pain to lock on to stations that had a great signal.  The presets work wonderfully, and the timer feature was an added bonus.Only time will tell if it lasts though.  The Curtis died after a year and a half.  If the Sony lasts that long I will be more than happy.",4
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2XAHEQG61OQN1,Endearingly clunky,"Notice this unit was introduced two and a half years ago and still going strong which indicates to me people really like it and it holds up well.  I've had mine about six months.  It's got everything a radio should have and nothing it doesn't need, except maybe the digital clock.  The knob on the right top is volume.  The rest of the controls are push buttons on the top that include five presets for each of three bands.  The buttons are under a protective rubber cover so no need to worry about humidity or splashes.  It has an 18"" antenna with a little suction cup at the end so you can hook it on a mirror.  And it has a loop of twine on the back for carrying it around or for hanging it on a coat hook or something similar.I find its clunkiness sort of endearing.  The sound quality is all you could ask for, and the reception is excellent.  So for what it is, it's probably as good as it gets.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2S081Y72FI34Z,Nice Radio.,"I purchased this for my dad who uses it in a basement sauna.  The radio sounds nice and is easy to use, but does need to be positioned a bit for good reception.  He is very happy with the radio.",4
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A3NCIN6TNL0MGA,Great Fit and Finish for Shower,"After researching shower radios and looking at ones that cost almost twice as much, I decided on the Sony ICF-S79V and I am impressed with the following points:1. Great fit and finish.2. Not too big. Seems smaller out of the box than photos on Internet suggest. This is good for cluttered showers.3. Easy-to-use controls for clock, tuning and presets. I didn't even need to consult the manual.4. Excellent sensitivity for AM (internal ferrite antenna) and FM (a pull-out wire from the battery compartment).5. Full sound to overcome shower noise.6. Sony's decision to require 3 C batteries insures long-lasting life between battery changes.So far I have not found any weaknesses with the radio. Sony has found a niche in their shower radio. I give it the fullest recommendation, especially for the 45-dollar price (and free shipping no less) I found on Amazon.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),AHSBR2WTM4P1G,Nice radio,"Update: I've had the unit now for about two years. It still works fine, although the material covering the on/off button has worn completely off. Actually, it started wearing off after less than a year. In light of the fact that this is designed to be a ""shower radio,"" this is really an inexcusable flaw: after all, you cannot use the radio in the shower if water will seep into the innards of radio. Fortunately, I never used the radio in the shower itself. But, still, I'd have to take at least one star, even two stars off, for this defect (which I know other reviewers have commented on as well).The radio was a little smaller than I expected, but that's good. It takes up very little room on my bathroom counter and is quite unobtrusive. The reception is generally very good, although I tend to listen to only one station (89.3 KPCC). Still, I had trouble getting good reception with my last radio (an Aiwa), so the Sony is a big improvement. Occassionally, I still get a little static (depending on where I am standing in relation to the radio), but overall I would give it a score of 4.5/5.0 in terms of reception (I still occassionally get some static). I also tested all of the TV stations, and the Sony had no problem tuning them all in. No static to speak of, although the volume was low. I would definitely recommend this radio.The sound quality is quite good for a radio as small as this. I have to crank it fairly high to hear when I'm taking a shower (even though it's waterproof, I don't put in the shower with me). However, there's not distortion at high volume.I cannot say anything about the battery life yet, but overall I'm very satisfied with the radio.",4
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A10N9KVV3DIUWD,Excellent Radio - Poor Clock,"Edit:  Well it has been over 7 years since I purchased and reviewed this shower radio and it finally bit the dust.  Radio still works (though lately I need to move it around a bit for best reception)and the clock is still really hard to see.  It is the volume button that is kaput. I can only get very loud and painfully loud.  Husband tried to fix it but couldn't do it.  Seven years is pretty good, I guess. I don't see anything better on Amazon, at least for this price, so I will probably purchase another of the same.  Something I did not mention in my original review:  the batteries seem to last forever.  Same number of stars for the same reasons.Original Review: This shower radio is attractive, compact and has great sound and station range. It is a 5 for the radio and a 1 for the clock. Unfortunately, the clock is very small and hard to read.  I purchased it to place on a small bathroom chest close to the sink, but could not read the digital clock from there.  If the radio is placed too high or too low, the small clock numbers are partially shadowed by the clock frame.  There is no back light which adds to the difficulty.  I had to place it on the sink vanity right next to where I stand and I still have to bend down slightly to check the time. If having great sound in a shower radio is really what matters to you, this Sony is for you.  If you really need a clock in the bathroom, this is not the one for you.",3
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A12Q2PV6TZ6XX9,Sony Shower Radio,This radio is nice with digital display and nice membrain push buttons. the battery capacity is good.. lasts a long time.. the thing that is disapointing is that you can not recieve any weather stations even though other radios in the area do!! also the am reception is no better than the 20 year old radio I replaced..,4
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),AD4XKDR0MD7JO,Radio Doesn't Hold Up To Long Term Use,"The radio seems good at first but they don't hold up to long-term use in the shower. I've had two of these which have died after several months of use, and am trying a different brand instead.",2
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A1DLFC5GG1RQFL,excellent shower radio,"I selected this radio for myself several years ago and I have found that all claims for it are true.  It has excellent reception, clear sound, and the batteries last forever.I don't use mine in the shower itself, but sitting on the cabinet. Volume is very good.My recent purchase was a gift; there was no other shower radio that seemed to work as well. They were cheaper, but if they don't work, what have you gained?",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A21UD8A89984GP,Sony Shower Radio,"Sony does it again.  They have put together a great radio for the bathroom.  It is easy to set up the time, presets, etc.  The sound and reception are great.  The controls are on top and protected.  The display could be brighter and I wish it had a way to hang it on the wall when not in use (it comes with a cord for hanging in the shower), but it is compact and does not take up too much space on the counter and it looks nice.  I haven't actually put it in the shower since I can hear it just fine from the counter.",4
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A30VJALZMOTNW3,Great Reception,"If your looking for a radio for your shower, then look no further.  This gets great reception and the timer to shutoff feature is very handy.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),ALIMSOTBD6WMK,exceptional,"This product gets used 20-40 minutes per day on average. I also use it around the house as a portable radio so it gets 1-3 hrs of use maybe once every other week.  They say the battery life is 80 hrs, but that must be if you use it 80 straight hours.  We received the radio in early March, put in 3 batteries, and they are still going strong (it is now December).  Amazing.  Sometimes I am shocked when I find a consumer electronic product that works well, works simply, and works reliably.  This is one of those products.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),ASHJAZC9OA9NS,Great Radio,Reception is outstanding.  Easy to set up stations.  Timed on/off is automatic. Easy to read display. Great sound for a mono speaker.  Battery life is amazing.  Worth the price.  I would happily repeat the purchase if I manage to wreck this radio.Update:  The TV function of this radio is not functional with the digital TV change over.,5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A2P45JTLZQ5C8V,Excellent design and quality construction,"Very easy to use basic functions. Good tone, sufficient volume. Don't know what I would change, if I could. Well done.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),AAK7M9P1GEYWV,Died - probably from water,"Worked well, but after about one year it died.  I'm guessing water got into it.  My daughter used it in her shower, and I'm thinking she allowed it to be directly exposed to the shower.",2
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A36CCV2B7XQGJK,First one lasted 13 years; just bought another one,"I was given this shower radio 13 years ago as a gift.  I have listened to NPR in the shower almost every day since then, and it has lasted and performed well.  Finally the plastic cover over some of the buttons on top started to crack and break off, so I just bought a new one.  It lasts many months (6 months?) on 3 'C' batteries. The reception is pretty good.  I was hoping that Sony would have made it a bit more modern in appearance, but it looks decent enough for a shower radio.  I like the countdown timer, as I can turn it on for 30 minutes when I take a shower, and by the time I am done dressing it shuts off automatically.  Thus, I don't have to get back in the shower (wet floor) to turn it off.",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A1CSKKTDNT13BD,Great Little Radio,"I have to say, this radio works flawless in my shower.  I've had it for a little over 3 months and I listen to it daily for about 15 minutes at a time and I still have yet to change the batteries on it (2 AA I believe).  Prior to this shower radio I had a Brookstone am/fm shower radio which took 4 C batteries and I would have to change them about once a month.  I get great reception of my FM stations and I even get some TV audio through it, to listen to the Football games.  It's very small and sits nicely on my pedastel and comes with a suction cup antenna.  All in all, I strongly recommend this shower radio over any other on the market.  No problems, no complaints....",5
B00000DM9W,Sony ICF-S79V Weather Band Shower Radio (Discontinued by Manufacturer),A13JZ1WIEZMJXX,The 160 previous 5 star reviews were right,"We've had ours for a year, use it daily (in the shower and all over the house), and it still looks and works like new. We may have replaced the batteries once. Maybe not, I can't remember.Keep in mind that it's not designed or sold as a hi-fi radio. It's not stereo, and the speaker is not large enough to provide a wide frequency response. But for its size and shape, it's as loud and clear as it can possibly be.You will never find a better radio for use in the shower: the reception is outstanding. The speaker is clear and loud enough to hear in the shower. The case is attractive and tough. The controls are easy to operate, even with wet hands. How often do you buy a product that's reasonably affordable and absolutely flawless?Update 11/7/08: My wife still won't just leave this radio in the shower, to my occasional chagrin. She carries it around the house to listen to NPR while she works on stuff and I can never find it when I want it. Today she dropped it on our hardwood floor. The battery door popped off, and and the batteries spilled out. She put them back in and NPR was again heard from the radio. Why haven't you bought one of these yet?Update 8/31/2010: Still going strong. This radio is no longer available, but theICFS79Wseems to be an able replacement. What a workhorse this radio has been!",5
B00000DMA3,Sony MDR-NC20 Noise Canceling Headphones with Foldable Headband ,A3UFCX1AE4TKZE,"Good sound, Good Noise Cancelling, Good for airplanes.","I've been using these for over a year now.  Basically, in a quiet environment these sound pretty good.  They aren't as good as similarly-priced studio-class headsets, but you're paying for the noise cancelling.  The raw capability is pretty decent, and has acceptable detail in treble, vocal, and bass ranges.The noise cancelling works pretty well.  I've taken these on several intercontinental flights and they do a decent job of blocking out engine rumble and screaming kids.  They also do a decent job of blocking out adult human voices, which is nice in the office.However, I must have pretty big ears, and I've found that the foam cups aren't quite thick enough to adequately push the driver away from my outer ear.  After 2 or 3 hours of use my ears start to ache a bit.The cord is plenty long, and can be disconnected in the middle to link to an optional Sony wired remote control.  An adapter to convert the standard 1/8th inch stereo jack to the dual 1/8th inch jacks in many airplane seats is included.The thing that I don't like about this is that I find these uncomfortable when I try to lean my head against the window in an airplane and sleep.  I think that the MDR-NC11's might have been a better choice in that regard.They're also kind of bulky unless you have a large carry-on to keep them in.  I'm paranoid about putting these in the seat pocket in front of me, since the MDR-NC20's come with a soft bag instead of a rigid clamshell like the Bose headsets.  I haven't had any spills yet, but active travellers may wish to find a case that's more rigid.All in all, I'm pretty happy with these.  The natural audio sound and the noise cancelling are plenty sufficient for the price... I couldn't justify the $300 for Bose unless I needed the protective clamshell and had ears that fit perfectly into their earcups.",4
B00000DMA3,Sony MDR-NC20 Noise Canceling Headphones with Foldable Headband ,A33FS5H3CPDR6D,Best Noise Cancelling Headphones,"I will admit that I recently gave up my Sony Headphones for the Bang and Olufsen A8's ----- however, that was more for portabilities sake, than soundwith regards to sound, this is the BEST pair of headphones that I have usedThe noise cancelling features are excellent! -- putting these things on, along with the noise cancellers, allows you to hear sounds that you never knew existed within many of your favorite songsI compared these headphones, head to head, on an airplane, against the Bose Quiet Comfort 2, and there was no difference in sound - both performed excellently, and equally, within the airplane environment ---- however, the Sony ones were more comfortable and MUCH cheaperDon't even waster your time with the Bose Quite Comfort ---- grab a pair of these and you'll fall in love quick!",5
B00000DMA3,Sony MDR-NC20 Noise Canceling Headphones with Foldable Headband ,A1Q5M90ZZEEAL1,Not what I'd hoped for.,"I bought these thinking they were the ticket to noise-free, pleasant air travel.  They fall short for two reasons.  The first is that they just don't cancel that much noise.  If you're not listening to music and just compare the difference between having noise cancellation on and off, it's just not that great - partly because of the technology and partly because of the fit.  To quantify this, the noise canceling Sony headphones give 10dB of noise reduction whereas the passive David Clark H10-00 headphones for roughly the same price give 24dB just because of the better seal.  The second problem is that they generate noise of their own.  If it's not that noisy to start with they actually seem to generate a slight buzz.  So I'd recommend either getting a pair of earplugs, or a set of headphones with a better seal.",3
